SITE_AKG_ID;DATABASE_NAME;SITE_SOURCE_ID;SITE_NAME;MAIN_CITY_NAME;GEONAME_ID;PROJECTION_SYSTEM;LONGITUDE;LATITUDE;ALTITUDE;CITY_CENTROID;STATE_OF_KNOWLEDGE;OCCUPATION;STARTING_PERIOD;ENDING_PERIOD;CARAC_NAME;CARAC_LVL1;CARAC_LVL2;CARAC_LVL3;CARAC_LVL4;CARAC_EXP;BIBLIOGRAPHY;COMMENTS
1295665;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018644;Schwanau, Allmannsweier;Schwanau;;4326;7.7930174;48.366467;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/067-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295666;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984549;Schwanau, Allmannsweier;Schwanau;;4326;7.773558;48.35399;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/088-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295667;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96996583;Schwanau, Allmannsweier;Schwanau;;4326;7.79134;48.360634;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/078-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295668;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018654;Schwanau, Allmannsweier;Schwanau;;4326;7.7758136;48.369663;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/009B-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295669;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984475;Schwanau, Allmannsweier;Schwanau;;4326;7.7812004;48.374695;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/008B-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295670;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984520;Schwanau, Nonnenweier;Schwanau;;4326;7.756007;48.36546;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/051-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295671;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96957005;Schwanau, Nonnenweier;Schwanau;;4326;7.771984;48.342552;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/017-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295672;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984489;Schwanau, Nonnenweier;Schwanau;;4326;7.754695;48.342342;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/012B-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295673;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984488;Schwanau, Nonnenweier;Schwanau;;4326;7.756294;48.343716;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/012B-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295674;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984487;Schwanau, Nonnenweier;Schwanau;;4326;7.7578216;48.353573;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/011B-05;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295675;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018657;Schwanau, Nonnenweier;Schwanau;;4326;7.751949;48.352043;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/011B-04;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295676;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984486;Schwanau, Nonnenweier;Schwanau;;4326;7.760283;48.358906;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/011B-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295677;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984485;Schwanau, Nonnenweier;Schwanau;;4326;7.7591457;48.35293;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/011B-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295678;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984484;Schwanau, Nonnenweier;Schwanau;;4326;7.75536;48.354904;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/011B-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295679;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018656;Schwanau, Ottenheim;Schwanau;;4326;7.7781453;48.38559;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7712/010B-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295680;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018655;Schwanau, Ottenheim;Schwanau;;4326;7.7788167;48.38657;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Rituel;;;;Non;-- # AKTENZEICHEN : L7712/010B-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Kultanlage allg. # TYP_FEIN : Viereckschanze # AUTRES :
1295681;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96994125;Schwanau, Wittenweier;Schwanau;;4326;7.767562;48.31419;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Production;Charbon;;;;Non;-- # AKTENZEICHEN : L7712/093-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Handwerk, Industrie allg. # TYP_FEIN : Meiler # AUTRES :
1295682;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018658;Schwanau, Wittenweier;Schwanau;;4326;7.7618976;48.334595;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7712/013B-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295688;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96957722;Steinach-Großmatt, Steinach;Steinach;;4326;8.035663;48.314617;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Enceinte;Fossé;;;Non;-- # AKTENZEICHEN : L7714/023-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Graben # AUTRES :
1295689;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984568;Steinach-Niederbach, Steinach;Steinach;;4326;8.026121;48.311176;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7714/023-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Agrar allg. # TYP_FEIN : Altacker # AUTRES :
1295690;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984567;Steinach, Steinach;Steinach;;4326;8.044348;48.302925;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7714/022-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Agrar allg. # TYP_FEIN : Altacker # AUTRES :
1295691;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96985675;Willstätt, Eckartsweier;Willstätt;;4326;7.850159;48.53089;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;Enclos;;Non;-- # AKTENZEICHEN : L7512/030-07;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : bauliche Anlagen, strukt. einheitl. Bereiche # TYP_FEIN : Burgstall # AUTRES :
1295692;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984063;Willstätt, Eckartsweier;Willstätt;;4326;7.8537474;48.535698;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Indéterminé;Fossé;;;Non;-- # AKTENZEICHEN : L7512/097-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Befestigung allg. # TYP_FEIN : Grabenanlage # AUTRES :
1295693;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984062;Willstätt, Eckartsweier;Willstätt;;4326;7.852704;48.53961;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/096-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295694;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984061;Willstätt, Eckartsweier;Willstätt;;4326;7.8531027;48.546253;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/096-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295695;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984047;Willstätt, Eckartsweier;Willstätt;;4326;7.8439326;48.522182;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/083-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295696;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96985674;Willstätt, Eckartsweier;Willstätt;;4326;7.8436437;48.531307;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/030-06;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295697;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96985673;Willstätt, Eckartsweier;Willstätt;;4326;7.8425274;48.52446;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/030-05;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit 50 m Toleranz # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295698;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984048;Willstätt, Eckartsweier;Willstätt;;4326;7.8734846;48.523464;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Aménagement hydraulique;Approvisionnement;Source;;Non;-- # AKTENZEICHEN : L7512/084-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Natur allg. # TYP_FEIN : Quelle # AUTRES :
1295699;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96949981;Willstätt, Eckartsweier;Willstätt;;4326;7.8659005;48.52115;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7512/053-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295701;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96957727;Willstätt, Legelshurst;Willstätt;;4326;7.9158545;48.58198;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/117-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295702;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96957717;Willstätt, Legelshurst;Willstätt;;4326;7.8839135;48.590977;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/116-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295703;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96957725;Willstätt, Legelshurst;Willstätt;;4326;7.9128366;48.588726;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/085-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295704;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96961675;Willstätt, Legelshurst;Willstätt;;4326;7.91713;48.58635;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/085-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295705;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018650;Willstätt, Legelshurst;Willstätt;;4326;7.902992;48.55131;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/012-03;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295706;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018649;Willstätt, Legelshurst;Willstätt;;4326;7.9056864;48.552597;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/012-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295707;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96957729;Willstätt, Legelshurst;Willstätt;;4326;7.924193;48.57992;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7512/118-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295708;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96957731;Willstätt, Sand;Willstätt;;4326;7.9420037;48.565544;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7512/092-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295709;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96961676;Willstätt, Sand;Willstätt;;4326;7.911004;48.532364;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;;;;Non;-- # AKTENZEICHEN : L7512/094-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Siedlung allg. # TYP_FEIN : Wüstung # AUTRES :
1295710;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96957724;Willstätt, Willstätt;Willstätt;;4326;7.8992867;48.54976;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7512/012-04;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Agrar allg. # TYP_FEIN : Altacker # AUTRES :
1295711;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_97018651;Willstätt, Willstätt;Willstätt;;4326;7.879383;48.527325;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Funéraire;Non renseigné;Monument funéraire;;Non;-- # AKTENZEICHEN : L7512/027-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Bestattung allg. # TYP_FEIN : Grabhügel # AUTRES :
1295712;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984055;Willstätt, Willstätt;Willstätt;;4326;7.8692207;48.53894;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7512/090-02;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295713;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96984054;Willstätt, Willstätt;Willstätt;;4326;7.8723702;48.539806;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Habitat;Groupé;;;Non;-- # AKTENZEICHEN : L7512/090-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Siedlung allg. # AUTRES :
1295719;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_96961023;Wolfach, Kirnbach;Wolfach;;4326;8.277244;48.247284;;Oui;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Immobilier;Indéterminé;Fossé;;;Non;-- # AKTENZEICHEN : L7714/028-01;LISTENTEXT :  # BEGRUENDUNG : -- #GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Befestigung allg. # TYP_FEIN : Grabenanlage # AUTRES :
1295721;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_100505294;Sinzheim, Sinzheim;Sinzheim;;4326;8.163567;48.742485;;Non;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7314/061-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Agrar allg. # AUTRES :
1295722;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_100505490;Sinzheim, Sinzheim;Sinzheim;;4326;8.194646;48.745674;;Non;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7314/067-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : -1 # TYP_FEIN : Agrar allg. # AUTRES :
1295723;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_100505580;"Sinzheim, Sinzheim, In der Bühnd""""";Sinzheim;;4326;8.140864;48.746063;;Non;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7314/089-01;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Agrar allg. # TYP_FEIN : Altacker # AUTRES :
1295724;Extrait de l'inventaire archéologique Nordbaden- ADAB-2011;BW_100506633;Sinzheim, Sinzheim;Sinzheim;;4326;8.17016;48.76316;;Non;Non renseigné;Non renseigné;Indéterminé;Indéterminé;Paysage;Structure agraire;;;;Non;-- # AKTENZEICHEN : L7314/082-02;LISTENTEXT :  # BEGRUENDUNG : -- # GENAUIGK_T : mit Ungenauigkeit bis zu 200m # DAT_GROB : -1 # DAT_FEIN : unbestimmt # TYP_GROB : Agrar allg. # TYP_FEIN : Altacker # AUTRES :
