site_id,nom_site,commune,pays,type_site,x_l93,y_l93,longitude,latitude,phase_id,periode,sous_periode,datation_debut,datation_fin,sources_count,source_references,occupation_necropole_raw,chronologie_comment,source_file,armement_summary,or_summary,remarques
SITE-0788b422c7aed5e3,Maegstub - Wiwitzer,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-5a80a36855de2567-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B,"1 sépulture, pratique indéterminée",,,,
SITE-bd24f4a68d4d4852,Maegstub A - étape 1,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-5f110f19583c0e7b-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha C à LT C-D,"1 sépulture, pratique indéterminée",,,,
SITE-475f8474b5d99495,Maegstub A - étape 2,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-24203a98c4815e0c-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha C à LT C-D,1 inhumation avec récipient métallique et poignard ou couteau,,,,
SITE-74d212e8ba713aca,Maegstub A - étape 3,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-149b7919e15b585f-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha C à LT C-D,1 inhumation,,,,
SITE-2f5f259a6c6edcea,Maegstub B - étape 2,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-d5036f1cbf58f7c1-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha D1 et D2,1 inhumation,,,,
SITE-763d279eec2f7734,Maegstub B - étape 3,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-19f9cd996de99921-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha D1 et D2,2 inhumations,,,,
SITE-763d279eec2f7734,Maegstub B - étape 3,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-325338ba0c652633-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha D1 et D2,2 inhumations,,,,
SITE-d7ec22cddef8d7f7,Maegstub C - étape 2,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-d35dbb0156d5bb70-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B,"41 sépultures dont 11 inhumations ; boucle d'oreille en or du ha D1, tombe à épée du ha D2, tombe à poignard du Ha D1-D2",,,,
SITE-d7ec22cddef8d7f7,Maegstub C - étape 2,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-0aab532bdcb8436b-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B,"41 sépultures dont 11 inhumations ; boucle d'oreille en or du ha D1, tombe à épée du ha D2, tombe à poignard du Ha D1-D2",,,,
SITE-a13bd962edd1469d,Maegstub C - étape 3,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-c9edb46e8283283c-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B,3 sépultures dont 1 inhumation,,,,
SITE-1cbc0843437907bc,Maegstub D - étape 2,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-a6047a70cc140283-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B,,,,,
SITE-1cbc0843437907bc,Maegstub D - étape 2,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-72cb3cf463624abb-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B,,,,,
SITE-6184ed991b9d1020,Maegstub D - étape 3,Haguenau,FR,tumulus,1044607.0,6871457.0,7.69885262670105,48.85084746081377,SITE-0d68f8a5d4af77c4-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B,,,,,
SITE-4b8bcf0741519823,Schelmenhofstatt,Haguenau,FR,tumulus,1058825.0,6876256.0,7.896286678360718,48.886161865538185,SITE-c876b9b66716c972-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à Ha C ou D1,1 inhumation,,,,
SITE-4b8bcf0741519823,Schelmenhofstatt,Haguenau,FR,tumulus,1058825.0,6876256.0,7.896286678360718,48.886161865538185,SITE-d5d495c01ad49743-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à Ha C ou D1,1 inhumation,,,,
SITE-de8a9996d6e362e3,Schirrheinerweg - étape 2,Haguenau,FR,tumulus,1062192.0,6868571.0,7.935565312025312,48.81529865801941,SITE-a95e770a456d4b60-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT A/B,1 inhumation,,,,
SITE-5d61bba6b4ac5ab1,Schirrheinerweg - étape 3,Haguenau,FR,tumulus,1062192.0,6868571.0,7.935565312025312,48.81529865801941,SITE-f7f4f8845aa6d59c-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT A/B,boucles d'oreille en or,,,,
SITE-5d61bba6b4ac5ab1,Schirrheinerweg - étape 3,Haguenau,FR,tumulus,1062192.0,6868571.0,7.935565312025312,48.81529865801941,SITE-e9b73e4595de0075-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT A/B,boucles d'oreille en or,,,,
SITE-884157c08f992b75,Weissensee-Oberfeld - étape 2,Haguenau,FR,tumulus,1061734.0,6870752.0,7.931194015860957,48.83513230597771,SITE-4c24536c43634791-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B,,,,,
SITE-884157c08f992b75,Weissensee-Oberfeld - étape 2,Haguenau,FR,tumulus,1061734.0,6870752.0,7.931194015860957,48.83513230597771,SITE-7954501e405d0108-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B,,,,,
SITE-e40147b0fd256590,Weissensee-Oberfeld - étape 3,Haguenau,FR,tumulus,1061734.0,6870752.0,7.931194015860957,48.83513230597771,SITE-7743889a7efe076d-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B,,,,,
SITE-e40147b0fd256590,Weissensee-Oberfeld - étape 3,Haguenau,FR,tumulus,1061734.0,6870752.0,7.931194015860957,48.83513230597771,SITE-386616c2cfaae034-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B,,,,,
SITE-d277fea12f2d2b69,nord-ouest de la commune,Hangenbieten,FR,nécropole,1039788.0,6839220.0,7.607674099773484,48.563951815477495,SITE-dd909cc69ec33ef3-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,2 bracelets gravés à tampons,,,,
SITE-1f9d583e70c12359,Harthouse - étape 1,Harthouse (Haguenau),FR,tumulus,1047499.0,6864784.0,7.732745060121489,48.78938841417126,SITE-727183e3de115f80-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,3,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau ; Millet 2008,Âge du Bronze à LT B,1 inhumation,,,,
SITE-1f9d583e70c12359,Harthouse - étape 3,Harthouse (Haguenau),FR,tumulus,1047499.0,6864784.0,7.732745060121489,48.78938841417126,SITE-40beb044b105b88d-PH1,Hallstatt,Ha D2,-540.0,-500.0,3,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau ; Millet 2008,Âge du Bronze à LT B,19 sépultures dont 17 inhumations et 2 indéterminées,,,,
SITE-1f9d583e70c12359,Harthouse - étape 3,Harthouse (Haguenau),FR,tumulus,1047499.0,6864784.0,7.732745060121489,48.78938841417126,SITE-e940ee1922273c69-PH1,Hallstatt,Ha D3,-500.0,-450.0,3,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau ; Millet 2008,Âge du Bronze à LT B,19 sépultures dont 17 inhumations et 2 indéterminées,,,,
SITE-4a0c42da01c6c83e,Eichelgarten - étape 1,Hatten-Seltz,FR,tumulus,1072302.0,6878513.0,8.081666087916759,48.89876602588517,SITE-9e489edf20e87c7d-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Schneider 1981,Âge du Bronze à LT D,,,,,
SITE-e5d2b5f6fc5650ab,Eschenbusch - étape 2,Hatten-Seltz,FR,tumulus,1067840.0,6878209.0,8.020664395861322,48.89860287450713,SITE-b776e3ef0a218265-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha D1 à LT B1,,,,,
SITE-e5d2b5f6fc5650ab,Eschenbusch - étape 2,Hatten-Seltz,FR,tumulus,1067840.0,6878209.0,8.020664395861322,48.89860287450713,SITE-65b4594fca2f75a9-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha D1 à LT B1,,,,,
SITE-19a8fb7fef44fd6c,Eschenbusch - étape 3,Hatten-Seltz,FR,tumulus,1067840.0,6878209.0,8.020664395861322,48.89860287450713,SITE-16b128fb2989cead-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha D1 à LT B1,"1 tombe à char avec lance et parure en or ; 1 tombe avec boucles d'oreilles en or (datée du Ha D2 dans PCR Haguenau et du D1 dans Plouin, Gratuze 2018)",,,,
SITE-19a8fb7fef44fd6c,Eschenbusch - étape 3,Hatten-Seltz,FR,tumulus,1067840.0,6878209.0,8.020664395861322,48.89860287450713,SITE-b2366760fb58c81e-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha D1 à LT B1,"1 tombe à char avec lance et parure en or ; 1 tombe avec boucles d'oreilles en or (datée du Ha D2 dans PCR Haguenau et du D1 dans Plouin, Gratuze 2018)",,,,
SITE-becab138fed6c436,Hesselbusch - étape 1,Hatten-Seltz,FR,tumulus,1071653.0,6878412.0,8.072743617370987,48.8982346372932,SITE-3c15db663b09fdf3-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT B1,3 sépultures ; stèle en grès observée par R. Henning qui ne peut pas être rattachée à une sépulture précise et donc datée avec précision,,,,
SITE-440386f8eea0b4df,Niedersand - étape 2,Hatten-Seltz,FR,nécropole,1072657.0,6877937.0,8.08599251443949,48.89339145628366,SITE-4ae932df35bccdc4-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha,boucle d'oreille en or avec deux bracelets entrés dans les collections musée sans information sur le contexte de découverte. Localisation (X et Y) non précise.,,,,
SITE-440386f8eea0b4df,Niedersand - étape 2,Hatten-Seltz,FR,nécropole,1072657.0,6877937.0,8.08599251443949,48.89339145628366,SITE-d0e836138339f212-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Ha,boucle d'oreille en or avec deux bracelets entrés dans les collections musée sans information sur le contexte de découverte. Localisation (X et Y) non précise.,,,,
SITE-baf2203e57c19a35,Bittlich,Heidolsheim,FR,nécropole,1035442.0,6798584.0,7.517380611311041,48.20122938660949,SITE-6c46b77a92739958-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,"inhumations, quelques objets du Hallstatt D",,,,
SITE-baf2203e57c19a35,Bittlich,Heidolsheim,FR,nécropole,1035442.0,6798584.0,7.517380611311041,48.20122938660949,SITE-ccc64e43e6b3773c-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,"inhumations, quelques objets du Hallstatt D",,,,
SITE-c311efefcd79837c,Grosses Ried - Etape 1,Heidolsheim,FR,nécropole,1033329.0,6799304.0,7.489537117220305,48.20878108171454,SITE-a65ee878dda4288e-PH1,Hallstatt,Ha C,-800.0,-660.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,1 incinération Hallstatt C et inhumations Hallstatt D1,,,,
SITE-2af242e8aac19c8a,Grosses Ried - Etape 2,Heidolsheim,FR,nécropole,1033329.0,6799304.0,7.489537117220305,48.20878108171454,SITE-c6a5aae90f4b9710-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,1 incinération Hallstatt C et inhumations Hallstatt D1,,,,
SITE-4095292751d8e322,am Steg,Herbsheim,FR,nécropole,1043079.0,6815658.0,7.633472079112394,48.35061441518464,SITE-980155711c457d8d-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;legendre 1987 + cag67,-,,,,,
SITE-5a4b9b6756088ed3,Auwald,Herrlisheim,FR,tumulus,1059587.0,6859669.0,7.892651652721898,48.73684750981175,SITE-613bb5e30f340c33-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau, cag67",Ha D à LT B,1 bracelet en lignite découvert sur un tumulus en prospection et un pied de fibule sans précisions dans les collections du musée,,,,
SITE-52c15ebad648acf3,Willermatt,Hilsenheim,FR,nécropole,1037114.0,6809002.0,7.547919521726496,48.293949050126734,SITE-2efe2b76b7145717-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,inhumations,,,,
SITE-52c15ebad648acf3,Willermatt,Hilsenheim,FR,nécropole,1037114.0,6809002.0,7.547919521726496,48.293949050126734,SITE-b4b8e25c6b421bbc-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,inhumations,,,,
SITE-52c15ebad648acf3,Willermatt,Hilsenheim,FR,nécropole,1037114.0,6809002.0,7.547919521726496,48.293949050126734,SITE-47f575d804aa9e3a-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,inhumations,,,,
SITE-52c15ebad648acf3,Willermatt,Hilsenheim,FR,nécropole,1037114.0,6809002.0,7.547919521726496,48.293949050126734,SITE-0f40195bd9f338e6-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,inhumations,,,,
SITE-9858666741608d8d,Hochfelden (nécropole),Hochfelden,FR,nécropole,1035853.0,6860826.0,7.571376199352453,48.760019770840145,SITE-46c5d8e195ad6cae-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,1 bracelet à tampons du Hallstatt D1 et une fibule du Hallstatt D2/D3. Contexte inconnu,,,,
SITE-9858666741608d8d,Hochfelden (nécropole),Hochfelden,FR,nécropole,1035853.0,6860826.0,7.571376199352453,48.760019770840145,SITE-a498e752a7be25b3-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,1 bracelet à tampons du Hallstatt D1 et une fibule du Hallstatt D2/D3. Contexte inconnu,,,,
SITE-9858666741608d8d,Hochfelden (nécropole),Hochfelden,FR,nécropole,1035853.0,6860826.0,7.571376199352453,48.760019770840145,SITE-b3b2fcbe25a2bc82-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,1 bracelet à tampons du Hallstatt D1 et une fibule du Hallstatt D2/D3. Contexte inconnu,,,,
SITE-7909a6ba96919f12,Auf dem Strengweg,Hoenheim,FR,nécropole,1049907.0,6846761.0,7.750711404804112,48.62627509048044,SITE-aa1a3580437c8b3e-PH1,Hallstatt,Ha C,-660.0,-620.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,4 crémations (datation à vérifier si possible),,,,
SITE-7909a6ba96919f12,Auf dem Strengweg,Hoenheim,FR,nécropole,1049907.0,6846761.0,7.750711404804112,48.62627509048044,SITE-823c6885c87f4eee-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,4 crémations (datation à vérifier si possible),,,,
SITE-7909a6ba96919f12,Auf dem Strengweg,Hoenheim,FR,nécropole,1049907.0,6846761.0,7.750711404804112,48.62627509048044,SITE-29909885e02527b0-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,4 crémations (datation à vérifier si possible),,,,
SITE-7909a6ba96919f12,Auf dem Strengweg,Hoenheim,FR,nécropole,1049907.0,6846761.0,7.750711404804112,48.62627509048044,SITE-1e29f2f024f13c27-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,4 crémations (datation à vérifier si possible),,,,
SITE-9f8e9c0727736036,Hoerdt (nécropole),Hoerdt,FR,nécropole,1051939.0,6854807.0,7.784844343734547,48.69741190074769,SITE-5735b9caffefb1d8-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,1 anneau en lignite du Hallstatt D1-D2. Contexte inconnu,,,,
SITE-9f8e9c0727736036,Hoerdt (nécropole),Hoerdt,FR,nécropole,1051939.0,6854807.0,7.784844343734547,48.69741190074769,SITE-7a0b33e833e59e58-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;cag67,-,1 anneau en lignite du Hallstatt D1-D2. Contexte inconnu,,,,
SITE-8dd52da0164a58fb,Achenheimer Berg (COS 2.11),Ittenheim,FR,nécropole,1039598.0,6842391.0,7.607609754812237,48.59252720627443,SITE-f3eec76fe88a438b-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,"data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Céciliot et al. 2020, p. 118",,1 inhumation (isolée ?) (bracelet en roche noire),,,,
SITE-65fe0d7281f93cc7,Knoblochsberg (site COS 2-1),Kolbsheim,FR,nécropole,1037354.0,6839078.0,7.574630632819718,48.56394895002328,SITE-d4295e9587d61057-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Mauduit et al. à paraître,,"Ensemble funéraire matérialisé par deux enclos fossoyés d’approximativement 12 et 28 m de diamètre et accueillant respectivement 4 et 5 inhumations. Entre ces deux structures circulaires se trouvaient également 3 sépultures, sans structure périphérique apparente. Cet ensemble funéraire, plutôt modeste en termes de mobilier et d’architectures funéraires, fait écho à l’ensemble funéraire fouillé simultanément au lieu-dit « Kurze Straenge » (site COS 2.2) et situé à quelques centaines de mètres au sommet du Knoblochsberg.",,,,
SITE-699458caad6d8c87,Kurze Straenge (site COS 2-2),Kolbsheim,FR,nécropole,1037364.0,6839387.0,7.575008434015253,48.56671867077036,SITE-bdbf77dea7396049-PH1,Hallstatt,Ha D1,-620.0,-540.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Ceciliot et al. 2021,-,"Ensemble funéraire de 39 sépultures pour 44 individus (36 sépultures individuelles et trois sépultures multiples), positions des corps atypiques dans quelques cas (sur le ventre, ou fléchis). 30 objets issus des tombes, majoritairement en alliage cuivreux (bracelets, anneaux, agrafe de ceinture), roche noire (bracelets), verre (perles), ambre (perles). Découverte exceptionnelle d'un collier complexe et composite au cou d'un individu féminin (armature en tiges spiralées, chaînettes en maillons, pendeloques triangulaires, perles en verre, ambre et corail, cordon en cuir ?)",,,,
SITE-699458caad6d8c87,Kurze Straenge (site COS 2-2),Kolbsheim,FR,nécropole,1037364.0,6839387.0,7.575008434015253,48.56671867077036,SITE-cd277d079949dc21-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;Ceciliot et al. 2021,-,"Ensemble funéraire de 39 sépultures pour 44 individus (36 sépultures individuelles et trois sépultures multiples), positions des corps atypiques dans quelques cas (sur le ventre, ou fléchis). 30 objets issus des tombes, majoritairement en alliage cuivreux (bracelets, anneaux, agrafe de ceinture), roche noire (bracelets), verre (perles), ambre (perles). Découverte exceptionnelle d'un collier complexe et composite au cou d'un individu féminin (armature en tiges spiralées, chaînettes en maillons, pendeloques triangulaires, perles en verre, ambre et corail, cordon en cuir ?)",,,,
SITE-a3ab49ec4d3b0c6f,Koenigsbruck groupe 1 - étape 2,Leutenheim (Haguenau),FR,tumulus,1065705.0,6872878.0,7.987012046846576,48.85197301376656,SITE-2b21c75ff1c1b6f2-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT,"1 sépulture, pratique indéterminée",,,,
SITE-a3ab49ec4d3b0c6f,Koenigsbruck groupe 1 - étape 3,Leutenheim (Haguenau),FR,tumulus,1065705.0,6872878.0,7.987012046846576,48.85197301376656,SITE-8040a742dfd4b521-PH1,Hallstatt,Ha D2,-540.0,-500.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT,13 sépultures dont 7 inhumations et 6 indéterminées,,,,
SITE-a3ab49ec4d3b0c6f,Koenigsbruck groupe 1 - étape 3,Leutenheim (Haguenau),FR,tumulus,1065705.0,6872878.0,7.987012046846576,48.85197301376656,SITE-8543fe9644082ac2-PH1,Hallstatt,Ha D3,-500.0,-450.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT,13 sépultures dont 7 inhumations et 6 indéterminées,,,,
SITE-a3ab49ec4d3b0c6f,Koenigsbruck groupe 2 - étape 1,Leutenheim (Haguenau),FR,tumulus,1065705.0,6872878.0,7.987012046846576,48.85197301376656,SITE-b44f1fe0a618e849-PH1,Hallstatt,Ha B2-B3,-850.0,-800.0,2,data/input/20250324_necropoles_BFIIIb-HaD3_Als-Lor (1).xlsx;PCR Haguenau,Âge du Bronze à LT,8 sépultures dont 1 crémation et 7 indéterminés ; pointes de lance dans tum. 14 sép. 21-22,,,,
